RegisterNo,ProvinceID,AmphurID,Name,Address
6-57-11-03/1-0028,57,11,วิสาหกิจชุมชนกลุ่มเกษตรกรไทเกอร์นัทเรืองศรีฟาร์มบ้านลังกา,"
                                        108  หมู่ 4  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0927063689 
                                    "
6-57-11-03/1-0029,57,11,วิสาหกิจชุมชนการท่องเที่ยวเชิงเกษตรสวนศิลป์พอเพียง,"
                                        223  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0825492624 
                                    "
6-57-11-03/1-0030,57,11,วิสาหกิจชุมชนกลุ่มแปรรูปผลิตภัณฑ์น้ำแร่ทุ่งเทวี,"
                                        339  หมู่ 5  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0980162978 
                                    "
6-57-11-03/1-0031,57,11,วิสาหกิจชุมชนกลุ่มทอผ้าโป่งเทวี,"
                                        197  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0830862378 
                                    "
6-57-11-03/1-0032,57,11,วิสาหกิจชุมชนกล้วยอมยิ้มขวัญข้าว,"
                                        94  หมู่ 2  ต.บ้านโป่ง  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0892651989 
                                    "
6-57-11-04/1-0003,57,11,วิสาหกิจชุมชนกลุ่มเกษตรกรทำนา ต.ป่างิ้ว อ.เวียงป่าเป้า จ.เชียงราย,"
                                        321  หมู่ 1  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 053649111 
                                    "
6-57-11-04/1-0034,57,11,วิสาหกิจชุมชนกลุ่มผู้ใช้น้ำประปาบาดาลเพื่อการเกษตรบ้านป่างิ้วหมู่ที่ 1,"
                                        1  หมู่ 1  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0935903073 
                                    "
6-57-11-04/1-0035,57,11,วิสาหกิจชุมชนโฮมสเตย์ชุมชนบ้านห้วยไคร้,"
                                        39  หมู่ 8  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 2882594628 
                                    "
6-57-11-04/1-0037,57,11,วิสาหกิจชุมชนกลุ่มใบเมี้ยงชาลิปตัส,"
                                        64  หมู่ 8  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0932562520 
                                    "
6-57-11-04/1-0038,57,11,วิสาหกิจชุมชนกลุ่มอุ๊ยหม่อนฟาร์ม แปรรูปข้าวไรซ์เบอรี่ ผัก และสมุนไพรพื้นบ้าน,"
                                        359  หมู่ 1  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0918596179 
                                    "
6-57-11-04/1-0039,57,11,วิสาหกิจชุมชนกลุ่มกาแฟอินทรีย์รักษาป่าห้วยมะเกลี้ยงปางไคร้,"
                                        11  หมู่ 8  ต.ป่างิ้ว  อ.เวียงป่าเป้า  จ.เชียงราย โทรศัพท์ 0642098189 
                                    "
